expense_id,restaurant_id,bills,vendors,wage_advance,repairs,sundries,amount,exp_date
8419,24,731,185,159,1243,4,3132,2024-01-24
8420,24,358,85,736,154,66,1927,2024-01-25
8421,24,157,37,125,732,62,2060,2024-01-26
8422,24,230,101,398,23,44,1793,2024-01-27
8423,24,622,43,544,863,43,2690,2024-01-28
8424,24,491,122,542,337,28,2249,2024-01-29
8425,24,423,124,732,229,22,2072,2024-01-30
8426,24,396,29,644,525,11,1829,2024-01-31
8427,24,722,26,644,737,31,2750,2024-02-01
8428,24,5,19,4,866,72,1604,2024-02-02
8429,24,654,9,901,401,17,2518,2024-02-03
8430,24,14,150,371,744,39,1950,2024-02-04
8431,24,626,48,799,239,49,2146,2024-02-05
8432,24,688,9,858,541,71,2341,2024-02-06
8433,24,77,139,8,818,100,1285,2024-02-07
8434,24,499,10,185,753,75,2199,2024-02-08
8435,24,455,172,340,349,20,1648,2024-02-09
8436,24,961,193,979,414,76,2940,2024-02-10
8437,24,711,12,741,647,32,2908,2024-02-11
8438,24,934,13,367,592,55,2727,2024-02-12
8439,24,881,60,366,226,56,1923,2024-02-13
8440,24,103,64,610,412,54,1805,2024-02-14
8441,24,525,141,512,677,7,2014,2024-02-15
8442,24,524,38,213,341,55,1644,2024-02-16
8443,24,327,197,251,622,37,2220,2024-02-17
8444,24,338,114,779,96,5,2137,2024-02-18
8445,24,0,130,131,1904,34,2676,2024-02-19
8446,24,216,8,700,794,15,1944,2024-02-20
8447,24,387,30,172,716,82,1991,2024-02-21
8448,24,747,115,243,569,67,2521,2024-02-22
8449,24,966,98,713,514,3,2947,2024-02-23
8450,24,49,93,572,1160,84,2340,2024-02-24
8451,24,261,112,402,871,51,2646,2024-02-25
8452,24,687,143,73,885,90,2332,2024-02-26
8453,24,357,174,169,842,48,2246,2024-02-27
8454,24,340,65,627,16,39,1251,2024-02-28
8455,24,6,103,650,937,10,2209,2024-02-29
8456,24,558,187,776,441,45,2034,2024-03-01
8457,24,137,46,764,507,80,1578,2024-03-02
8458,24,435,26,381,519,17,1842,2024-03-03
8459,24,431,40,562,810,11,2762,2024-03-04
8460,24,105,64,651,962,79,2539,2024-03-05
8461,24,435,138,291,547,49,2181,2024-03-06
8462,24,553,124,678,547,34,2106,2024-03-07
8463,24,982,18,843,949,88,3775,2024-03-08
8464,24,461,57,764,258,98,2217,2024-03-09
8465,24,692,180,8,946,44,2441,2024-03-10
8466,24,615,114,501,165,25,1829,2024-03-11
8467,24,224,46,279,242,85,1295,2024-03-12
8468,24,277,96,641,733,91,1906,2024-03-13
8469,24,30,77,633,391,73,1392,2024-03-14
8470,24,484,121,585,521,95,2103,2024-03-15
8471,24,606,50,56,862,18,2119,2024-03-16
8472,24,569,197,576,379,49,1783,2024-03-17
8473,24,196,110,737,538,99,2072,2024-03-18
8474,24,702,59,468,937,18,2852,2024-03-19
8475,24,247,87,455,728,53,1875,2024-03-20
8476,24,973,80,648,290,64,2805,2024-03-21
8477,24,477,115,402,624,86,2447,2024-03-22
8478,24,593,81,276,738,71,1830,2024-03-23
8479,24,794,71,968,400,68,3072,2024-03-24
8480,24,284,40,302,17,49,1307,2024-03-25
8481,24,185,161,453,393,96,1384,2024-03-26
8482,24,925,181,558,303,51,2242,2024-03-27
8483,24,194,165,736,139,12,1327,2024-03-28
8484,24,634,198,881,823,69,3463,2024-03-29
8485,24,170,196,613,352,45,2114,2024-03-30
8486,24,429,74,296,635,11,1651,2024-03-31
8487,24,573,8,170,139,37,1603,2024-04-01
8488,24,849,114,505,52,61,2113,2024-04-02
8489,24,137,134,411,347,39,1910,2024-04-03
8490,24,709,122,864,605,49,2968,2024-04-04
8491,24,202,140,822,115,54,1451,2024-04-05
8492,24,848,192,282,647,83,2740,2024-04-06
8493,24,371,86,294,460,89,1367,2024-04-07
8494,24,747,65,8,168,73,1645,2024-04-08
8495,24,487,149,61,967,41,1855,2024-04-09
8496,24,146,86,361,343,84,1959,2024-04-10
8497,24,48,120,676,835,100,2759,2024-04-11
8498,24,976,121,309,439,77,2836,2024-04-12
8499,24,584,169,767,431,91,2311,2024-04-13
8500,24,39,109,761,393,43,2250,2024-04-14
8501,24,573,155,197,907,38,2423,2024-04-15
8502,24,936,29,787,164,31,2755,2024-04-16
8503,24,834,81,511,2,22,2025,2024-04-17
8504,24,485,26,638,601,30,2466,2024-04-18
8505,24,600,136,318,245,8,2267,2024-04-19
8506,24,748,42,382,650,84,2796,2024-04-20
8507,24,111,27,277,140,17,585,2024-04-21
8508,24,651,96,350,950,46,2868,2024-04-22
8509,24,657,141,686,403,37,2639,2024-04-23
8510,24,634,66,55,160,48,992,2024-04-24
8511,24,219,5,628,842,9,2622,2024-04-25
8512,24,866,33,495,353,46,2620,2024-04-26
8513,24,624,183,977,943,32,3011,2024-04-27
8514,24,965,95,578,596,20,2675,2024-04-28
8515,24,543,96,937,350,74,2002,2024-04-29
8516,24,825,55,985,775,69,3570,2024-04-30
8517,24,513,172,711,49,59,1790,2024-05-01
8518,24,677,84,725,316,78,2457,2024-05-02
8519,24,329,196,47,802,13,1797,2024-05-03
8520,24,862,59,134,316,7,2239,2024-05-04
8521,24,34,99,527,179,35,1093,2024-05-05
8522,24,235,145,879,548,21,1974,2024-05-06
8523,24,113,200,866,662,61,2633,2024-05-07
8524,24,251,190,529,901,39,2289,2024-05-08
8525,24,675,20,762,439,58,2416,2024-05-09
8526,24,798,154,156,326,26,1808,2024-05-10
8527,24,888,89,618,786,16,2892,2024-05-11
8528,24,244,2,981,224,93,1979,2024-05-12
8529,24,659,115,415,418,48,2591,2024-05-13
8530,24,99,42,5,428,72,913,2024-05-14
8531,24,779,100,518,249,13,1778,2024-05-15
8532,24,984,137,587,557,35,2883,2024-05-16
8533,24,78,149,210,956,25,2049,2024-05-17
8534,24,902,159,17,154,69,1926,2024-05-18
8535,24,491,76,266,645,16,1825,2024-05-19
8536,24,229,158,790,74,35,1553,2024-05-20
8537,24,53,75,569,881,81,1885,2024-05-21
8538,24,193,43,165,864,90,2121,2024-05-22
8539,24,847,3,555,1646,85,3345,2024-05-23
8540,24,126,98,364,205,89,1573,2024-05-24
8541,24,222,128,815,830,16,2922,2024-05-25
8542,24,404,131,695,123,4,2116,2024-05-26
8543,24,741,174,515,238,43,1720,2024-05-27
8544,24,449,52,219,601,36,1737,2024-05-28
8545,24,920,54,511,971,15,2843,2024-05-29
8546,24,909,186,401,316,36,2393,2024-05-30
8547,24,956,88,70,764,83,2901,2024-05-31
8548,24,791,185,118,532,51,2132,2024-06-01
8549,24,153,37,965,438,14,1734,2024-06-02
8550,24,37,131,410,461,1,1351,2024-06-03
8551,24,280,50,681,138,29,1618,2024-06-04
8552,24,937,99,41,110,24,1535,2024-06-05
8553,24,221,33,674,643,82,2503,2024-06-06
8554,24,342,90,57,724,52,1820,2024-06-07
8555,24,917,190,947,380,40,3030,2024-06-08
8556,24,147,92,35,460,79,1514,2024-06-09
8557,24,624,174,375,580,76,2548,2024-06-10
8558,24,162,40,632,212,91,1934,2024-06-11
8559,24,465,1,535,264,68,2145,2024-06-12
8560,24,215,24,589,784,39,2241,2024-06-13
8561,24,175,90,483,405,21,1731,2024-06-14
8562,24,255,168,90,335,51,1847,2024-06-15
8563,24,486,178,468,642,64,2403,2024-06-16
8564,24,7,83,181,444,78,1294,2024-06-17
8565,24,591,99,587,59,79,1964,2024-06-18
8566,24,388,91,320,144,8,1405,2024-06-19
8567,24,499,132,696,45,42,1641,2024-06-20
8568,24,268,89,987,922,29,2410,2024-06-21
8569,24,923,94,325,152,60,2284,2024-06-22
8570,24,580,191,911,266,71,2081,2024-06-23
8571,24,437,154,114,602,21,1337,2024-06-24
8572,24,620,37,206,67,85,1337,2024-06-25
8573,24,403,133,517,55,16,1298,2024-06-26
8574,24,698,142,249,537,15,2263,2024-06-27
8575,24,665,119,578,848,47,2954,2024-06-28
8576,24,869,77,288,552,64,2686,2024-06-29
8577,24,764,196,546,936,3,2720,2024-06-30
8578,24,598,149,663,554,36,2584,2024-07-01
8579,24,185,70,220,568,63,1985,2024-07-02
8580,24,429,99,107,817,98,1787,2024-07-03
8581,24,852,164,293,526,19,2509,2024-07-04
8582,24,507,136,419,606,72,2174,2024-07-05
8583,24,64,196,706,650,73,1730,2024-07-06
8584,24,232,78,449,249,1,1292,2024-07-07
8585,24,73,148,787,113,86,1715,2024-07-08
8586,24,590,81,532,638,55,2647,2024-07-09
8587,24,727,51,670,643,56,2547,2024-07-10
8588,24,304,101,844,57,56,1592,2024-07-11
8589,24,102,123,452,431,44,1529,2024-07-12
8590,24,424,191,135,657,42,2207,2024-07-13
8591,24,261,192,91,35,98,1636,2024-07-14
8592,24,60,60,139,53,4,1040,2024-07-15
8593,24,46,48,346,215,90,1228,2024-07-16
8594,24,1000,192,482,354,54,2551,2024-07-17
8595,24,710,36,300,72,99,1286,2024-07-18
8596,24,736,153,530,505,45,2114,2024-07-19
8597,24,766,190,634,549,63,2836,2024-07-20
8598,24,528,108,308,727,35,2128,2024-07-21
8599,24,267,187,492,718,70,2134,2024-07-22
8600,24,366,48,920,857,72,2486,2024-07-23
8601,24,478,175,271,94,51,1578,2024-07-24
8602,24,343,104,150,87,97,871,2024-07-25
8603,24,166,115,964,930,98,2829,2024-07-26
8604,24,816,75,245,161,95,1650,2024-07-27
8605,24,693,192,463,422,61,2159,2024-07-28
8606,24,451,109,784,419,90,2615,2024-07-29
8607,24,813,155,617,916,58,2607,2024-07-30
8608,24,928,70,720,136,15,2754,2024-07-31
8609,24,654,49,774,230,18,2646,2024-08-01
8610,24,169,23,566,838,39,2051,2024-08-02
8611,24,246,48,464,980,98,2224,2024-08-03
8612,24,240,102,678,488,54,2413,2024-08-04
8613,24,280,128,594,625,66,1827,2024-08-05
8614,24,620,30,523,157,49,1800,2024-08-06
8615,24,589,76,764,823,14,2547,2024-08-07
8616,24,855,75,850,42,68,2514,2024-08-08
8617,24,486,50,344,197,52,1229,2024-08-09
8618,24,595,145,638,90,79,1762,2024-08-10
8619,24,737,30,630,712,34,2415,2024-08-11
8620,24,510,105,649,537,10,2078,2024-08-12
8621,24,932,77,900,708,61,3208,2024-08-13
8622,24,199,162,271,730,99,1632,2024-08-14
8623,24,815,181,71,156,67,1893,2024-08-15
8624,24,350,84,330,20,58,1126,2024-08-16
8625,24,75,84,829,327,82,2004,2024-08-17
8626,24,632,82,83,1007,9,2127,2024-08-18
8627,24,715,125,681,1440,59,3850,2024-08-19
8628,24,1,89,324,259,43,1176,2024-08-20
8629,24,702,110,465,874,7,2720,2024-08-21
8630,24,54,101,216,274,36,1269,2024-08-22
8631,24,388,20,572,933,44,2708,2024-08-23
8632,24,47,32,600,72,50,1044,2024-08-24
8633,24,570,169,979,343,17,2343,2024-08-25
8634,24,504,15,398,485,75,1489,2024-08-26
8635,24,843,34,647,395,2,2498,2024-08-27
8636,24,268,136,160,44,1,960,2024-08-28
8637,24,808,119,780,880,53,2677,2024-08-29
8638,24,970,15,166,489,63,1940,2024-08-30
8639,24,359,190,729,148,57,1485,2024-08-31
8640,24,417,196,99,97,52,1427,2024-09-01
8641,24,848,162,576,142,78,2789,2024-09-02
8642,24,271,53,903,816,73,3112,2024-09-03
8643,24,672,142,828,990,72,2724,2024-09-04
8644,24,827,18,146,516,8,1857,2024-09-05
8645,24,655,57,375,74,94,2037,2024-09-06
8646,24,709,187,528,303,53,2715,2024-09-07
8647,24,815,30,830,680,5,3323,2024-09-08
8648,24,468,159,666,607,54,2313,2024-09-09
8649,24,379,194,692,788,47,2742,2024-09-10
8650,24,844,158,117,590,38,1758,2024-09-11
8651,24,993,67,550,868,7,3162,2024-09-12
8652,24,92,135,982,862,19,2645,2024-09-13
8653,24,902,40,99,717,69,1956,2024-09-14
8654,24,999,152,297,409,70,2828,2024-09-15
8655,24,381,193,210,192,33,1224,2024-09-16
8656,24,422,63,742,324,51,1975,2024-09-17
8657,24,283,74,385,39,85,1347,2024-09-18
8658,24,668,168,528,289,97,2340,2024-09-19
8659,24,732,126,67,632,38,2407,2024-09-20
8660,24,135,46,676,752,14,1900,2024-09-21
8661,24,370,77,244,656,22,1934,2024-09-22
8662,24,77,66,304,1152,63,1843,2024-09-23
8663,24,769,110,638,43,64,2299,2024-09-24
8664,24,197,86,276,207,16,1763,2024-09-25
8665,24,760,103,832,151,25,1894,2024-09-26
8666,24,53,109,971,659,29,1948,2024-09-27
8667,24,781,0,933,932,21,2957,2024-09-28
8668,24,196,22,134,694,19,1554,2024-09-29
8669,24,980,133,248,238,93,1956,2024-09-30
8670,24,761,12,936,610,11,2896,2024-10-01
8671,24,639,96,540,559,14,1916,2024-10-02
8672,24,229,61,566,241,84,2070,2024-10-03
8673,24,872,198,580,857,59,2642,2024-10-04
8674,24,630,29,136,123,60,1558,2024-10-05
8675,24,76,140,314,416,48,1816,2024-10-06
8676,24,125,1,300,831,43,2207,2024-10-07
8677,24,480,167,732,829,85,2705,2024-10-08
8678,24,206,128,726,620,46,2619,2024-10-09
8679,24,51,161,753,524,20,1653,2024-10-10
8680,24,494,100,597,584,64,2411,2024-10-11
8681,24,564,179,880,222,74,2674,2024-10-12
8682,24,638,98,930,995,48,2715,2024-10-13
8683,24,8,141,967,331,76,1531,2024-10-14
8684,24,786,82,47,330,58,1350,2024-10-15
8685,24,136,58,410,579,51,2173,2024-10-16
8686,24,977,185,223,600,95,2377,2024-10-17
8687,24,190,152,475,323,25,1578,2024-10-18
8688,24,994,61,292,417,2,1792,2024-10-19
8689,24,171,72,673,624,21,2141,2024-10-20
8690,24,268,192,573,150,82,1899,2024-10-21
8691,24,970,1,410,371,67,1856,2024-10-22
8692,24,950,51,870,24,58,2151,2024-10-23
8693,24,362,87,431,180,13,1553,2024-10-24
8694,24,876,146,569,63,36,2102,2024-10-25
8695,24,390,133,627,385,74,2049,2024-10-26
8696,24,139,170,81,777,20,1710,2024-10-27
8697,24,685,90,790,130,86,2521,2024-10-28
8698,24,98,39,675,693,72,2412,2024-10-29
8699,24,309,50,3,415,7,805,2024-10-30
8700,24,295,75,35,819,16,2221,2024-10-31
8701,24,159,71,9,847,10,1734,2024-11-01
8702,24,984,51,392,728,17,3056,2024-11-02
8703,24,74,184,175,596,77,1966,2024-11-03
8704,24,140,138,634,471,64,1939,2024-11-04
8705,24,153,58,611,843,36,1789,2024-11-05
8706,24,880,63,526,144,45,2241,2024-11-06
8707,24,913,12,331,342,72,1848,2024-11-07
8708,24,929,6,614,680,89,2951,2024-11-08
8709,24,456,193,650,622,49,2034,2024-11-09
8710,24,796,6,583,1972,86,4157,2024-11-10
8711,24,849,78,404,660,91,2148,2024-11-11
8712,24,29,53,120,346,56,777,2024-11-12
8713,24,997,171,441,853,42,2550,2024-11-13
8714,24,144,182,2,213,25,1271,2024-11-14
8715,24,266,73,268,998,91,1704,2024-11-15
8716,24,504,142,818,81,50,2195,2024-11-16
8717,24,62,71,871,574,71,1659,2024-11-17
8718,24,734,35,353,208,58,1910,2024-11-18
8719,24,946,154,689,427,88,3086,2024-11-19
8720,24,612,189,858,739,19,3205,2024-11-20
8721,24,500,146,252,366,56,1334,2024-11-21
8722,24,596,112,43,674,13,1797,2024-11-22
8723,24,107,171,998,410,69,1935,2024-11-23
8724,24,830,100,156,766,59,2221,2024-11-24
8725,24,204,165,551,317,71,2226,2024-11-25
8726,24,493,81,275,448,43,2078,2024-11-26
8727,24,942,65,345,248,89,2409,2024-11-27
8728,24,91,130,462,864,2,2181,2024-11-28
8729,24,475,157,285,68,95,2003,2024-11-29
8730,24,454,133,652,463,74,2457,2024-11-30
8731,24,141,25,468,97,68,1543,2024-12-01
8732,24,967,149,119,577,55,2003,2024-12-02
8733,24,659,72,337,34,48,1395,2024-12-03
8734,24,986,34,223,37,87,1381,2024-12-04
8735,24,159,40,876,87,4,1937,2024-12-05
8736,24,186,27,176,960,95,2412,2024-12-06
8737,24,547,99,115,1506,42,2644,2024-12-07
8738,24,931,18,469,245,34,2358,2024-12-08
8739,24,7,148,49,843,32,1209,2024-12-09
8740,24,326,150,805,631,59,2305,2024-12-10
8741,24,100,70,562,750,13,1706,2024-12-11
8742,24,459,91,714,580,31,2147,2024-12-12
8743,24,162,86,475,622,100,1747,2024-12-13
8744,24,134,31,919,601,90,2323,2024-12-14
8745,24,583,165,248,448,70,2203,2024-12-15
8746,24,76,79,893,893,55,2594,2024-12-16
8747,24,568,183,765,490,59,2187,2024-12-17
8748,24,559,119,790,314,22,2525,2024-12-18
8749,24,856,7,647,455,81,2691,2024-12-19
8750,24,720,101,687,482,34,2974,2024-12-20
8751,24,137,31,304,955,30,1961,2024-12-21
8752,24,948,133,72,940,100,2600,2024-12-22
8753,24,249,60,971,852,9,2431,2024-12-23
8754,24,986,194,228,438,37,2751,2024-12-24
8755,24,700,92,815,300,14,2765,2024-12-25
8756,24,527,115,729,142,28,2199,2024-12-26
8757,24,913,82,887,599,11,3490,2024-12-27
8758,24,553,80,358,380,72,1950,2024-12-28
8759,24,970,154,462,163,30,2506,2024-12-29
8760,24,341,191,273,986,10,1862,2024-12-30
8761,25,610,73,440,549,42,1856,2024-01-01
8762,25,492,197,474,93,38,1765,2024-01-02
8763,25,124,56,154,578,29,1690,2024-01-03
8764,25,0,172,76,711,40,1095,2024-01-04
8765,25,558,117,595,908,91,3249,2024-01-05
8766,25,623,119,446,909,3,2220,2024-01-06
8767,25,265,182,95,957,72,1577,2024-01-07
8768,25,201,176,29,79,77,1212,2024-01-08
8769,25,465,190,698,173,55,2373,2024-01-09
8770,25,27,56,850,934,40,1921,2024-01-10
8771,25,357,56,170,679,51,1901,2024-01-11
8772,25,470,142,360,346,44,2084,2024-01-12
8773,25,922,117,860,363,16,2864,2024-01-13
8774,25,978,162,85,325,95,2582,2024-01-14
8775,25,422,138,511,789,85,2518,2024-01-15
8776,25,328,176,590,1556,55,3687,2024-01-16
8777,25,475,67,429,493,35,2229,2024-01-17
8778,25,46,26,203,325,85,1435,2024-01-18
8779,25,16,9,874,808,28,2583,2024-01-19
8780,25,934,95,575,875,70,3077,2024-01-20
8781,25,583,87,508,866,14,2723,2024-01-21
8782,25,477,166,904,435,39,2270,2024-01-22
8783,25,111,158,937,990,57,2764,2024-01-23
8784,25,174,159,71,999,65,2212,2024-01-24
8785,25,730,7,103,582,71,2086,2024-01-25
8786,25,323,108,399,190,48,1915,2024-01-26
8787,25,411,196,569,499,10,1703,2024-01-27
8788,25,710,185,549,581,72,2251,2024-01-28
8789,25,68,67,168,97,4,681,2024-01-29
8790,25,608,21,451,986,47,2435,2024-01-30
8791,25,143,42,666,578,43,2140,2024-01-31
8792,25,499,14,816,787,40,2758,2024-02-01
8793,25,83,83,19,648,18,1377,2024-02-02
8794,25,668,128,595,402,42,1905,2024-02-03
8795,25,34,63,792,424,50,1868,2024-02-04
8796,25,557,4,303,344,24,1600,2024-02-05
8797,25,559,33,257,268,17,1955,2024-02-06
8798,25,40,105,719,608,77,1924,2024-02-07
8799,25,52,140,644,1112,1,2006,2024-02-08
8800,25,778,37,823,15,25,1774,2024-02-09
8801,25,610,182,347,39,95,1633,2024-02-10
8802,25,389,45,390,139,8,1645,2024-02-11
8803,25,959,133,108,612,77,2163,2024-02-12
8804,25,126,31,138,626,6,1502,2024-02-13
8805,25,42,158,666,830,47,2179,2024-02-14
8806,25,968,33,848,757,63,3021,2024-02-15
8807,25,423,105,583,883,80,2854,2024-02-16
8808,25,236,63,962,598,62,2702,2024-02-17
8809,25,729,43,754,696,79,3197,2024-02-18
8810,25,912,117,191,230,21,2055,2024-02-19
8811,25,57,194,709,176,57,1998,2024-02-20
8812,25,893,39,191,464,16,2254,2024-02-21
8813,25,850,12,180,589,71,2373,2024-02-22
8814,25,392,30,209,829,54,1555,2024-02-23
8815,25,800,69,90,79,74,1997,2024-02-24
8816,25,156,112,65,388,32,846,2024-02-25
8817,25,551,176,67,705,77,1609,2024-02-26
8818,25,280,5,708,573,46,1884,2024-02-27
8819,25,301,62,17,535,43,1154,2024-02-28
8820,25,260,134,681,557,68,2698,2024-02-29
8821,25,199,158,122,20,69,1225,2024-03-01
8822,25,392,144,519,348,39,1656,2024-03-02
8823,25,74,65,115,626,87,1371,2024-03-03
8824,25,646,35,174,467,14,1770,2024-03-04
8825,25,816,23,877,824,69,3394,2024-03-05
8826,25,483,195,209,46,92,1188,2024-03-06
8827,25,726,131,718,903,57,3226,2024-03-07
8828,25,437,45,130,824,37,1825,2024-03-08
8829,25,703,119,573,828,27,3069,2024-03-09
8830,25,233,186,765,600,75,1974,2024-03-10
8831,25,718,193,286,234,35,2162,2024-03-11
8832,25,245,121,433,472,1,2167,2024-03-12
8833,25,775,9,917,505,58,2538,2024-03-13
8834,25,862,198,265,189,95,2156,2024-03-14
8835,25,955,113,384,932,40,2533,2024-03-15
8836,25,53,116,6,367,65,1374,2024-03-16
8837,25,783,32,884,137,82,2465,2024-03-17
8838,25,827,200,197,690,25,2701,2024-03-18
8839,25,731,16,911,729,75,2729,2024-03-19
8840,25,692,58,146,880,50,1954,2024-03-20
8841,25,103,67,405,89,37,761,2024-03-21
8842,25,25,127,695,652,51,2240,2024-03-22
8843,25,695,7,769,12,75,2521,2024-03-23
8844,25,887,105,320,796,4,2410,2024-03-24
8845,25,141,70,185,274,10,763,2024-03-25
8846,25,706,33,749,502,37,2420,2024-03-26
8847,25,30,96,827,433,45,1439,2024-03-27
8848,25,582,17,274,885,70,2073,2024-03-28
8849,25,398,18,567,713,17,2067,2024-03-29
8850,25,68,195,133,937,60,2053,2024-03-30
8851,25,907,0,805,946,73,3727,2024-03-31
8852,25,19,6,91,119,12,751,2024-04-01
8853,25,233,6,69,996,95,2111,2024-04-02
8854,25,418,37,370,356,26,1618,2024-04-03
8855,25,825,141,363,937,17,2459,2024-04-04
8856,25,208,120,882,966,63,3142,2024-04-05
8857,25,311,155,205,202,17,1193,2024-04-06
8858,25,354,173,363,166,9,1305,2024-04-07
8859,25,908,22,756,928,30,2860,2024-04-08
8860,25,305,176,418,266,32,1825,2024-04-09
8861,25,332,90,612,670,62,2241,2024-04-10
8862,25,95,21,730,197,75,1188,2024-04-11
8863,25,811,173,738,172,2,2660,2024-04-12
8864,25,552,1,984,590,6,2415,2024-04-13
8865,25,365,185,982,241,92,2398,2024-04-14
8866,25,914,124,721,893,86,2738,2024-04-15
8867,25,232,190,947,738,61,2801,2024-04-16
8868,25,243,16,265,123,91,907,2024-04-17
8869,25,131,134,505,400,1,2157,2024-04-18
8870,25,453,8,111,981,30,2008,2024-04-19
8871,25,861,138,148,478,3,1960,2024-04-20
8872,25,816,98,311,852,16,2999,2024-04-21
8873,25,81,105,905,449,98,2192,2024-04-22
8874,25,953,60,249,111,86,2432,2024-04-23
8875,25,958,135,284,598,64,2356,2024-04-24
8876,25,653,152,636,268,29,2134,2024-04-25
8877,25,630,178,784,319,13,2086,2024-04-26
8878,25,720,170,713,562,31,2288,2024-04-27
8879,25,31,103,518,842,57,2186,2024-04-28
8880,25,516,173,328,797,3,1988,2024-04-29
8881,25,955,21,575,126,47,1929,2024-04-30
8882,25,892,124,45,23,30,1826,2024-05-01
8883,25,112,27,629,196,2,1075,2024-05-02
8884,25,735,13,675,162,28,2345,2024-05-03
8885,25,616,157,928,701,37,3125,2024-05-04
8886,25,666,31,406,322,38,1494,2024-05-05
8887,25,801,54,225,223,99,1405,2024-05-06
8888,25,875,153,144,272,16,1614,2024-05-07
8889,25,266,135,714,815,46,2647,2024-05-08
8890,25,525,40,86,142,81,1437,2024-05-09
8891,25,791,184,742,546,35,3295,2024-05-10
8892,25,817,102,898,400,43,3128,2024-05-11
8893,25,205,1,819,421,21,2078,2024-05-12
8894,25,29,123,727,289,7,2148,2024-05-13
8895,25,771,132,818,262,76,2733,2024-05-14
8896,25,192,196,627,168,70,1510,2024-05-15
8897,25,420,140,135,176,92,1186,2024-05-16
8898,25,51,34,518,666,40,1799,2024-05-17
8899,25,839,112,538,368,57,2701,2024-05-18
8900,25,774,123,490,33,73,1871,2024-05-19
8901,25,764,159,176,545,1,2330,2024-05-20
8902,25,480,117,483,990,52,2181,2024-05-21
8903,25,1000,93,646,356,2,2284,2024-05-22
8904,25,201,125,853,124,43,1517,2024-05-23
8905,25,752,78,243,519,75,1786,2024-05-24
8906,25,579,95,860,370,66,2247,2024-05-25
8907,25,858,59,34,457,76,2013,2024-05-26
8908,25,103,158,598,394,58,2130,2024-05-27
8909,25,322,54,598,132,54,1743,2024-05-28
8910,25,113,144,964,107,79,2074,2024-05-29
8911,25,144,111,856,166,6,1295,2024-05-30
8912,25,128,108,619,976,98,2884,2024-05-31
8913,25,692,23,707,844,99,2934,2024-06-01
8914,25,65,123,939,1941,74,3240,2024-06-02
8915,25,712,198,379,811,22,2453,2024-06-03
8916,25,943,184,729,956,62,3432,2024-06-04
8917,25,29,51,749,415,63,2201,2024-06-05
8918,25,390,33,612,986,44,2522,2024-06-06
8919,25,654,116,922,395,32,2802,2024-06-07
8920,25,897,183,894,713,54,2822,2024-06-08
8921,25,538,108,855,15,33,2150,2024-06-09
8922,25,65,124,720,647,8,1998,2024-06-10
8923,25,392,114,471,250,31,1488,2024-06-11
8924,25,805,19,958,745,93,3121,2024-06-12
8925,25,892,157,787,366,74,2295,2024-06-13
8926,25,106,130,419,283,87,1032,2024-06-14
8927,25,174,2,575,58,68,1607,2024-06-15
8928,25,557,65,137,442,61,1334,2024-06-16
8929,25,787,39,59,639,92,2159,2024-06-17
8930,25,244,146,934,1731,43,3402,2024-06-18
8931,25,23,171,563,649,20,1498,2024-06-19
