sale_id,restaurant_id,creditcard_tip,drinks_payment,food_payment,other_payment,service_charges,delivery_charges,date
8569,24,4.88,1456.36,3013.69,831.6999999999999,168.67000000000002,192.87,2024-06-22
8570,24,2.99,1631.17,3265.42,796.96,183.78,201.82,2024-06-23
8571,24,2.65,1494.07,2790.21,793.09,177.34,153.07,2024-06-24
8572,24,6.41,1401.47,2868.3,772.35,121.31,261.63,2024-06-25
8573,24,0.98,1549.34,3432.91,727.23,193.89000000000001,183.21,2024-06-26
8574,24,5.61,1398.31,3170.89,672.28,181.71,160.71,2024-06-27
8575,24,1.43,1791.17,2873.86,668.73,155.68,222.01,2024-06-28
8576,24,7.63,1332.68,3231.59,586.6800000000001,158.47,198.19,2024-06-29
8577,24,7.57,1521.08,2850.26,797.58,137.49,241.93,2024-06-30
8578,24,4.67,1534.87,2914.0099999999998,757.72,140.68,239.29999999999998,2024-07-01
8579,24,5.45,1628.42,3352.78,664.43,162.69,239.22,2024-07-02
8580,24,9.89,1265.92,2747.69,838.41,124.92,235.34,2024-07-03
8581,24,8.96,1387.19,2961.34,866.49,140.62,240.28,2024-07-04
8582,24,0.13,1698.58,2867.5,688.09,165.17,195.09,2024-07-05
8583,24,2.74,1815.49,2801.52,626.97,189.3,145.81,2024-07-06
8584,24,8.35,1767.43,3082.51,769.31,177.15,207.63,2024-07-07
8585,24,4.15,1502.78,2746.02,835.12,182.01,144.37,2024-07-08
8586,24,9.01,1624.82,2972.27,746.3,219.38,95.56,2024-07-09
8587,24,0.07,1515.33,2737.2,852.94,200.16,110.22,2024-07-10
8588,24,3.22,1370.0,3354.42,612.77,130.46,272.76,2024-07-11
8589,24,2.64,1597.03,2851.44,743.06,186.79,145.58,2024-07-12
8590,24,5.78,1573.67,3140.8,706.25,162.33,217.38,2024-07-13
8591,24,6.72,1650.03,3193.36,843.89,153.27,262.22,2024-07-14
8592,24,4.07,1520.25,2778.65,726.04,178.84,144.82,2024-07-15
8593,24,3.49,1430.41,3064.72,680.31,144.16,229.19,2024-07-16
8594,24,8.7,1478.6000000000001,3117.98,757.81,185.36,164.78,2024-07-17
8595,24,1.65,1649.28,3058.06,607.59,193.17,145.17,2024-07-18
8596,24,2.92,1434.53,3806.05,706.0600000000001,173.68,247.32999999999998,2024-07-19
8597,24,2.54,1489.06,2514.44,658.17,127.29,211.57,2024-07-20
8598,24,4.09,1482.08,2909.59,599.19,144.44,210.18,2024-07-21
8599,24,7.55,1207.16,3139.28,772.97,141.07,229.83,2024-07-22
8600,24,6.36,1499.07,2687.79,779.08,171.79,153.03,2024-07-23
8601,24,1.05,1831.3899999999999,2999.37,797.62,172.29,218.27,2024-07-24
8602,24,5.34,1332.02,2984.97,735.05,131.82,241.6,2024-07-25
8603,24,2.09,1424.12,3236.13,767.18,182.62,177.48,2024-07-26
8604,24,5.21,1687.75,3169.57,815.39,164.71,237.85999999999999,2024-07-27
8605,24,0.97,1656.47,2589.08,793.55,170.29,163.33,2024-07-28
8606,24,8.08,1461.15,2763.17,807.73,191.83,119.54,2024-07-29
8607,24,0.31,1411.34,2403.95,719.12,117.09,219.26,2024-07-30
8608,24,9.23,1875.98,2996.26,782.78,150.07,265.34,2024-07-31
8609,24,2.89,1677.11,2757.75,751.64,172.39,173.89,2024-08-01
8610,24,6.73,1486.67,2991.65,824.61,119.75,290.81,2024-08-02
8611,24,0.56,1528.1299999999999,3524.81,729.56,175.78,226.69,2024-08-03
8612,24,1.95,1370.65,2988.83,836.15,113.62,292.37,2024-08-04
8613,24,0.01,1638.65,3262.4,756.51,140.21,285.38,2024-08-05
8614,24,2.93,1573.53,2703.54,736.61,153.7,193.98000000000002,2024-08-06
8615,24,7.2,1318.47,2892.41,758.55,145.12,206.72,2024-08-07
8616,24,9.04,1380.88,2797.9,678.48,154.58,176.58,2024-08-08
8617,24,5.84,1519.1,2770.5099999999998,658.8199999999999,121.99,250.87,2024-08-09
8618,24,5.88,1400.45,3426.5,763.87,179.08,200.95,2024-08-10
8619,24,0.05,1617.99,3130.02,740.42,203.59,141.68,2024-08-11
8620,24,9.27,1538.91,3032.02,641.45,169.95,181.35999999999999,2024-08-12
8621,24,1.23,1412.08,2186.32,763.18,108.18,219.8,2024-08-13
8622,24,2.03,1383.1299999999999,2702.25,730.3,158.04,165.51,2024-08-14
8623,24,1.71,1512.29,2584.68,783.7,175.8,136.47,2024-08-15
8624,24,9.46,2013.09,2462.93,779.41,137.95,249.68,2024-08-16
8625,24,1.73,1442.1399999999999,2924.94,777.12,137.76,238.96,2024-08-17
8626,24,7.89,1475.8,2836.49,789.71,156.0,198.23,2024-08-18
8627,24,1.79,1280.07,3045.02,784.51,124.21,262.54,2024-08-19
8628,24,1.05,1793.41,3605.28,910.82,171.56,287.88,2024-08-20
8629,24,9.28,1919.67,2876.19,558.96,206.43,122.63000000000001,2024-08-21
8630,24,4.98,1625.04,2952.67,583.86,195.53,125.11999999999999,2024-08-22
8631,24,9.68,1259.3799999999999,3115.89,673.69,162.68,179.61,2024-08-23
8632,24,1.12,1669.82,2850.05,792.04,123.83,283.52,2024-08-24
8633,24,9.04,1676.33,3093.15,710.36,220.55,106.94,2024-08-25
8634,24,0.09,1813.94,3219.8,669.0699999999999,160.38,249.55,2024-08-26
8635,24,7.06,1428.49,2858.13,779.6,139.3,227.99,2024-08-27
8636,24,8.97,1696.59,2955.95,712.27,169.11,198.26,2024-08-28
8637,24,5.71,1458.83,3112.09,683.65,164.29,196.89,2024-08-29
8638,24,9.38,1573.68,3051.62,739.15,140.36,255.77,2024-08-30
8639,24,1.13,1584.24,2918.73,705.23,152.71,215.42,2024-08-31
8640,24,2.21,1828.02,3107.61,762.46,153.28,263.24,2024-09-01
8641,24,3.51,1353.74,3087.55,771.63,149.83,221.66,2024-09-02
8642,24,6.37,1369.66,3050.57,695.8,189.2,133.22,2024-09-03
8643,24,9.57,1610.51,2853.21,718.5,142.4,233.44,2024-09-04
8644,24,0.74,1702.45,2955.94,681.07,202.03,129.91,2024-09-05
8645,24,3.85,1504.77,3222.48,888.48,183.56,194.48,2024-09-06
8646,24,9.63,1442.12,2858.09,834.5600000000001,170.82,171.86,2024-09-07
8647,24,9.31,1610.85,3136.53,832.81,150.99,256.01,2024-09-08
8648,24,2.38,1757.31,3733.48,704.83,184.87,249.76,2024-09-09
8649,24,0.16,1377.45,3415.89,651.71,172.29,199.94,2024-09-10
8650,24,4.31,1472.99,2447.1,710.61,150.38,162.31,2024-09-11
8651,24,8.46,1726.7,3354.27,777.63,185.8,214.25,2024-09-12
8652,24,2.65,1475.82,2442.85,854.11,114.15,248.96,2024-09-13
8653,24,5.63,1492.71,2809.98,775.81,158.28,191.29,2024-09-14
8654,24,7.71,1370.59,3011.24,571.11,136.02,223.27,2024-09-15
8655,24,7.02,1315.09,2644.31,699.77,178.79,108.31,2024-09-16
8656,24,3.17,1626.5,2273.93,784.96,152.09,164.35999999999999,2024-09-17
8657,24,0.81,1472.49,3576.81,652.45,169.17,231.83,2024-09-18
8658,24,2.84,1652.04,2699.03,789.67,139.73,234.62,2024-09-19
8659,24,1.49,1363.87,2857.09,884.83,140.97,228.62,2024-09-20
8660,24,2.11,1608.33,3207.19,728.35,169.45,215.49,2024-09-21
8661,24,4.8,1560.65,3298.71,675.68,178.04,197.41,2024-09-22
8662,24,2.05,1373.77,3158.09,800.79,149.82,233.62,2024-09-23
8663,24,5.91,1715.1299999999999,3598.58,793.6899999999999,183.27,244.23,2024-09-24
8664,24,4.12,1658.52,3368.93,775.17,129.53,321.24,2024-09-25
8665,24,9.19,1402.32,3147.18,660.76,160.92,199.18,2024-09-26
8666,24,4.62,1596.78,3406.79,726.7,171.67,229.74,2024-09-27
8667,24,5.82,1560.17,2931.59,815.9,148.99,232.79,2024-09-28
8668,24,3.51,1519.31,2445.5,788.88,92.12,291.13,2024-09-29
8669,24,1.16,1456.64,3028.38,701.85,148.29,222.12,2024-09-30
8670,24,2.01,1407.5,3684.97,562.17,198.04999999999998,169.32999999999998,2024-10-01
8671,24,4.06,1633.04,2549.05,714.3,136.92,215.79,2024-10-02
8672,24,7.51,1585.31,2959.9,873.45,139.87,262.13,2024-10-03
8673,24,9.64,1559.79,3252.09,791.9,131.69,296.99,2024-10-04
8674,24,5.6,1600.05,3034.75,849.36,180.67,187.04,2024-10-05
8675,24,6.44,1585.44,3291.06,598.55,164.4,218.71,2024-10-06
8676,24,4.71,1259.56,3246.15,859.77,175.66,185.24,2024-10-07
8677,24,1.18,1471.59,3340.4500000000003,687.73,176.77,196.46,2024-10-08
8678,24,4.93,1126.7,3398.4300000000003,769.48,166.8,195.83,2024-10-09
8679,24,8.35,1504.58,3130.86,856.48,185.8,177.6,2024-10-10
8680,24,5.57,1602.48,2637.73,823.45,182.92,140.55,2024-10-11
8681,24,5.85,1201.82,2675.73,734.67,101.41,258.43,2024-10-12
8682,24,8.32,1658.97,2218.91,971.9,170.56,143.9,2024-10-13
8683,24,6.01,1609.38,2835.98,704.08,105.28999999999999,304.38,2024-10-14
8684,24,0.0,1633.3899999999999,3001.13,741.23,150.65,236.3,2024-10-15
8685,24,3.12,1400.6,3086.1,787.21,135.35,256.69,2024-10-16
8686,24,6.41,1489.68,3069.47,799.97,150.41,235.12,2024-10-17
8687,24,5.01,1625.45,3484.3,629.5,168.57,236.79,2024-10-18
8688,24,0.43,1773.05,3264.56,709.09,191.45,191.79,2024-10-19
8689,24,9.49,1704.19,3341.21,718.2,156.78,262.77,2024-10-20
8690,24,0.11,1552.36,3146.3,789.7,224.26,100.32,2024-10-21
8691,24,5.67,1515.85,2815.14,878.98,136.57,247.84,2024-10-22
8692,24,9.24,1566.83,2794.42,743.9,125.64,259.24,2024-10-23
8693,24,6.31,1566.42,2310.97,891.05,155.54,165.72,2024-10-24
8694,24,2.27,1608.92,3091.2,763.53,114.7,316.98,2024-10-25
8695,24,2.86,1573.92,2582.34,780.39,106.75,280.19,2024-10-26
8696,24,7.13,1620.89,3017.73,776.24,162.74,216.01,2024-10-27
8697,24,7.72,1631.08,3167.91,745.16,177.39000000000001,199.63,2024-10-28
8698,24,4.81,1496.1,3195.59,681.54,201.3,134.7,2024-10-29
8699,24,9.32,1669.5,2456.79,790.12,176.23000000000002,139.14,2024-10-30
8700,24,6.51,1715.41,3215.99,660.5500000000001,136.24,286.75,2024-10-31
8701,24,9.42,1591.42,3557.03,748.45,201.43,186.77,2024-11-01
8702,24,5.61,1679.05,2415.16,792.54,169.45,149.8,2024-11-02
8703,24,3.6,1473.93,3412.99,636.15,149.92,252.46,2024-11-03
8704,24,0.99,1449.94,3329.94,787.07,230.08,96.54,2024-11-04
8705,24,2.18,1541.89,2993.98,792.71,192.41,148.04,2024-11-05
8706,24,9.08,1324.83,2512.83,822.23,146.17,173.67,2024-11-06
8707,24,2.91,1373.66,3368.1,702.76,146.86,250.71,2024-11-07
8708,24,8.25,1339.36,2691.11,713.3,178.36,117.65,2024-11-08
8709,24,5.61,1271.22,3024.88,759.61,147.97,209.65,2024-11-09
8710,24,2.59,1408.53,2769.17,729.72,167.43,155.93,2024-11-10
8711,24,8.24,1525.55,2759.29,828.41,151.89,207.49,2024-11-11
8712,24,5.74,1112.19,2814.79,720.47,106.27,252.2,2024-11-12
8713,24,1.16,1870.37,2907.15,855.0699999999999,178.13,207.01,2024-11-13
8714,24,3.49,1320.0,3186.87,798.91,187.55,155.44,2024-11-14
8715,24,4.92,1664.1,3346.34,702.83,197.01,177.31,2024-11-15
8716,24,8.72,1567.23,3132.03,619.22,179.68,172.43,2024-11-16
8717,24,1.24,1419.95,3333.52,834.97,146.9,265.06,2024-11-17
8718,24,5.29,1513.21,2756.87,775.1899999999999,157.13,190.27,2024-11-18
8719,24,1.8,1562.23,3276.59,896.13,154.45,264.59,2024-11-19
8720,24,5.11,1469.07,2327.72,844.79,136.97,190.21,2024-11-20
8721,24,5.81,1786.95,2412.09,883.94,188.47,131.37,2024-11-21
8722,24,3.76,1364.91,2861.29,668.7,142.84,203.81,2024-11-22
8723,24,3.6,1213.58,2727.64,601.11,119.42,215.37,2024-11-23
8724,24,3.37,1230.6,3061.82,741.03,158.42000000000002,186.52,2024-11-24
8725,24,2.47,1559.05,3144.65,775.04,165.23,217.37,2024-11-25
8726,24,6.29,1413.66,2288.25,904.91,129.01,202.66,2024-11-26
8727,24,1.69,1395.09,2567.96,839.28,149.34,181.58,2024-11-27
8728,24,2.23,1684.51,2615.35,670.08,109.16,278.67,2024-11-28
8729,24,6.92,1573.58,2650.23,754.51,152.54,192.78,2024-11-29
8730,24,9.04,1446.61,2328.27,814.73,92.23,274.51,2024-11-30
8731,24,7.71,1775.87,3112.1,627.56,196.99,157.59,2024-12-01
8732,24,5.95,1410.64,2944.9,902.08,106.84,312.09,2024-12-02
8733,24,3.66,1641.67,3849.68,665.88,191.73,232.28,2024-12-03
8734,24,5.56,1406.89,3502.44,728.3199999999999,134.87,294.04,2024-12-04
8735,24,6.04,1524.5,3054.14,807.76,142.66,253.34,2024-12-05
8736,24,7.77,1408.43,3264.14,741.41,131.71,278.03,2024-12-06
8737,24,6.63,1801.6000000000001,3008.25,779.48,181.92,195.11,2024-12-07
8738,24,0.77,1555.28,2350.7,806.98,184.38,102.5,2024-12-08
8739,24,2.42,1569.39,3109.23,612.65,161.82,205.5,2024-12-09
8740,24,7.85,1721.72,2669.88,858.64,117.55,289.92,2024-12-10
8741,24,5.1,1400.81,2762.96,714.53,182.59,122.7,2024-12-11
8742,24,0.14,1508.54,3353.2400000000002,879.95,175.39,223.42,2024-12-12
8743,24,2.1,1744.33,3118.68,745.23,133.77,293.3,2024-12-13
8744,24,1.52,1609.79,3243.55,812.59,174.66,217.28,2024-12-14
8745,24,5.47,1383.31,3282.35,662.49,185.47,161.87,2024-12-15
8746,24,9.19,1570.29,3018.29,667.18,141.37,242.8,2024-12-16
8747,24,2.1,1552.39,3144.41,723.5,148.41,245.22,2024-12-17
8748,24,4.03,1382.62,2529.08,835.15,181.07,112.55,2024-12-18
8749,24,5.51,1508.59,2794.66,853.86,149.1,217.5,2024-12-19
8750,24,2.85,1511.4,3414.59,766.04,172.43,224.35,2024-12-20
8751,24,9.85,1636.25,2861.17,781.45,187.88,152.14000000000001,2024-12-21
8752,24,5.94,1668.35,2896.9900000000002,709.84,143.47,240.58,2024-12-22
8753,24,6.99,1400.24,2638.7,865.35,152.04,186.36,2024-12-23
8754,24,9.04,1468.17,2681.59,757.08,152.26,186.18,2024-12-24
8755,24,9.43,1613.45,2926.79,844.81,169.47,199.60999999999999,2024-12-25
8756,24,1.45,1373.9,2962.65,804.38,149.73,214.63,2024-12-26
8757,24,1.53,1537.62,2492.7400000000002,665.98,145.52,178.61,2024-12-27
8758,24,9.1,1548.84,3255.57,583.49,168.60999999999999,201.58,2024-12-28
8759,24,0.44,1540.01,3042.12,830.4499999999999,175.08,191.08,2024-12-29
8760,24,0.72,1620.0,2952.13,794.32,132.56,271.55,2024-12-30
8761,25,7.55,1493.46,3253.22,674.28,185.53,171.06,2024-01-01
8762,25,6.16,1572.8600000000001,2469.44,691.17,126.92999999999999,219.45,2024-01-02
8763,25,9.32,1530.17,3057.78,780.65,131.07,274.73,2024-01-03
8764,25,5.25,1555.22,3174.93,728.69,160.28,225.28,2024-01-04
8765,25,1.98,1385.85,2828.91,828.9,162.28,179.82,2024-01-05
8766,25,6.55,1479.6,3415.16,735.56,198.22,166.57999999999998,2024-01-06
8767,25,0.9,1472.19,2646.42,914.3,159.17,184.94,2024-01-07
8768,25,4.42,1746.35,3248.27,775.28,165.26,246.45,2024-01-08
8769,25,6.04,1499.09,3015.54,841.92,162.22,211.19,2024-01-09
8770,25,5.79,1898.44,3126.05,741.7,198.54,179.53,2024-01-10
8771,25,3.62,1356.4,3113.27,744.83,175.6,170.26,2024-01-11
8772,25,7.75,1343.11,3025.7400000000002,799.4,164.85,187.1,2024-01-12
8773,25,9.8,1623.05,3114.22,749.29,177.72,193.18,2024-01-13
8774,25,3.99,1967.03,3296.65,732.23,160.6,278.37,2024-01-14
8775,25,1.72,1505.42,3422.95,672.58,169.12,221.84,2024-01-15
8776,25,3.99,1628.29,2835.6,751.6,103.8,313.96,2024-01-16
8777,25,0.1,1565.01,2454.31,648.39,153.35,160.1,2024-01-17
8778,25,9.84,1297.02,2889.4700000000003,585.1899999999999,168.08,141.0,2024-01-18
8779,25,5.05,1581.38,3272.4700000000003,784.48,191.03,181.79,2024-01-19
8780,25,5.43,1456.35,2920.4,799.39,146.29,225.06,2024-01-20
8781,25,0.91,1604.61,2917.04,670.82,172.63,174.0,2024-01-21
8782,25,7.51,1569.23,2866.7400000000002,792.1899999999999,194.67000000000002,133.51,2024-01-22
8783,25,5.42,1578.77,2991.58,790.76,122.45,291.27,2024-01-23
8784,25,2.23,1280.63,3051.89,663.98,120.1,259.49,2024-01-24
8785,25,7.67,1620.06,2228.06,871.76,146.99,177.99,2024-01-25
8786,25,0.1,1570.49,3732.5,841.0,213.81,186.77,2024-01-26
8787,25,2.89,1525.84,2818.61,719.51,160.82,184.79999999999998,2024-01-27
8788,25,3.66,1443.93,3244.69,766.59,89.14,367.28,2024-01-28
8789,25,9.55,1490.0,2950.55,854.59,157.32,214.91,2024-01-29
8790,25,5.15,1523.1399999999999,3318.54,829.37,165.84,235.43,2024-01-30
8791,25,3.86,1366.5,2440.96,629.13,152.85,138.0,2024-01-31
8792,25,4.58,1480.25,2664.0,821.8,147.61,201.42,2024-02-01
8793,25,3.81,1703.94,3023.41,843.71,194.98,167.12,2024-02-02
8794,25,7.25,1469.36,2551.56,752.53,154.53,168.26,2024-02-03
8795,25,6.95,1795.93,3090.79,690.33,167.61,222.52,2024-02-04
8796,25,4.71,1697.04,3030.7400000000002,807.13,167.26,218.97,2024-02-05
8797,25,1.77,1753.56,3034.63,738.95,147.53,257.64,2024-02-06
8798,25,7.37,1761.14,2740.53,795.9,150.8,228.18,2024-02-07
8799,25,0.05,1427.8899999999999,2793.18,716.42,176.05,141.65,2024-02-08
8800,25,2.52,1507.84,2855.48,678.81,199.63,104.92,2024-02-09
8801,25,7.13,1350.46,3032.09,802.22,151.51,215.45,2024-02-10
8802,25,0.89,1705.25,3158.55,596.21,175.04,195.92,2024-02-11
8803,25,1.3,1427.88,2956.83,727.85,147.99,215.28,2024-02-12
8804,25,5.14,1548.19,3497.28,732.74,129.61,318.59,2024-02-13
8805,25,4.05,1441.29,2854.68,638.22,126.77,239.85999999999999,2024-02-14
8806,25,9.2,1301.99,2852.84,782.85,119.83,254.12,2024-02-15
8807,25,1.16,1602.4,2931.9,609.7,158.73,196.94,2024-02-16
8808,25,1.53,1514.86,2841.45,810.46,123.62,269.51,2024-02-17
8809,25,6.95,1363.0,2940.97,817.71,182.96,146.24,2024-02-18
8810,25,8.35,1509.21,2569.58,785.37,106.68,273.05,2024-02-19
8811,25,1.8,1741.94,3247.33,829.01,177.87,226.05,2024-02-20
8812,25,4.19,1558.48,2973.45,778.24,151.62,227.8,2024-02-21
8813,25,8.52,1375.44,3351.28,845.66,166.94,223.35999999999999,2024-02-22
8814,25,8.6,1653.83,2872.61,653.96,128.83,260.37,2024-02-23
8815,25,4.34,1348.71,2890.96,756.63,130.29,239.06,2024-02-24
8816,25,4.27,1568.89,3339.85,692.17,149.97,260.15,2024-02-25
8817,25,4.64,1333.93,3162.65,791.15,143.72,241.36,2024-02-26
8818,25,1.97,1592.32,2785.04,767.32,151.13,212.22,2024-02-27
8819,25,7.98,1227.27,2942.0299999999997,772.17,137.63,218.92,2024-02-28
8820,25,4.28,1465.25,2779.66,632.03,166.35,155.01,2024-02-29
8821,25,3.53,1693.98,2906.67,756.98,149.58,236.55,2024-03-01
8822,25,0.35,1496.83,2529.79,788.34,148.51,184.47,2024-03-02
8823,25,0.61,1419.31,3173.45,825.89,144.36,253.09,2024-03-03
8824,25,7.53,1309.25,2934.42,855.13,178.08,153.71,2024-03-04
8825,25,5.96,1500.31,2960.56,578.9300000000001,136.3,231.4,2024-03-05
8826,25,4.18,1514.94,3047.59,799.34,139.45,257.25,2024-03-06
8827,25,4.33,1650.55,2818.74,757.45,150.69,221.32,2024-03-07
8828,25,8.87,1556.98,3269.34,789.17,173.01,215.51,2024-03-08
8829,25,7.02,1088.65,3168.37,730.71,141.64,215.5,2024-03-09
8830,25,6.77,1616.21,2920.2,714.23,208.55,107.96,2024-03-10
8831,25,1.11,1436.17,3282.58,815.46,142.35,268.75,2024-03-11
8832,25,8.42,1630.24,3069.9500000000003,745.06,173.41,197.71,2024-03-12
8833,25,7.39,1641.22,2497.19,814.88,132.79,229.74,2024-03-13
8834,25,2.35,1896.27,3183.39,733.11,181.96,217.35999999999999,2024-03-14
8835,25,6.96,1460.8799999999999,3019.89,671.12,155.4,204.39,2024-03-15
8836,25,2.19,1387.48,2941.13,797.4399999999999,122.83,266.96,2024-03-16
8837,25,2.17,1279.17,2684.72,771.1,147.57,178.38,2024-03-17
8838,25,7.3,1700.67,3217.55,600.57,154.91,242.11,2024-03-18
8839,25,2.53,1605.75,2692.38,839.24,163.69,186.36,2024-03-19
8840,25,0.95,1470.81,3142.85,651.74,184.57,157.37,2024-03-20
8841,25,3.87,1483.88,2943.9900000000002,828.17,156.04,213.48000000000002,2024-03-21
8842,25,7.83,1320.18,2698.31,792.05,163.14,154.78,2024-03-22
8843,25,5.94,1324.9,3508.84,700.08,160.93,231.52,2024-03-23
8844,25,8.63,1321.34,3017.63,643.34,104.56,289.14,2024-03-24
8845,25,9.28,1372.03,2787.86,598.35,114.57000000000001,246.66,2024-03-25
8846,25,6.44,1645.22,2876.85,642.4399999999999,137.94,240.58,2024-03-26
8847,25,1.07,1236.03,3142.53,791.93,173.37,170.29,2024-03-27
8848,25,3.91,1339.1,2833.7,747.97,112.15,267.8,2024-03-28
8849,25,0.64,1553.62,2655.98,674.22,148.56,191.27,2024-03-29
8850,25,8.07,1444.03,3094.93,830.88,147.48,242.06,2024-03-30
8851,25,6.56,1656.92,3404.0,749.87,163.51,254.12,2024-03-31
8852,25,6.56,1523.43,2919.31,685.22,122.97,266.9,2024-04-01
8853,25,6.77,1727.12,2438.19,804.74,154.07,188.86,2024-04-02
8854,25,0.59,1132.1200000000001,3223.7,750.0600000000001,142.27,226.04999999999998,2024-04-03
8855,25,0.9,1635.26,3230.57,905.9,166.11,244.95,2024-04-04
8856,25,0.83,1649.76,2925.47,747.65,130.74,270.84,2024-04-05
8857,25,5.88,1666.33,2487.11,774.4,185.59,121.66,2024-04-06
8858,25,6.1,1548.46,2967.6,690.53,142.71,235.24,2024-04-07
8859,25,7.46,1791.04,3078.21,797.14,213.77,139.08,2024-04-08
8860,25,0.36,1370.94,3074.14,739.42,163.52,191.43,2024-04-09
8861,25,8.66,1764.21,3034.38,845.45,185.87,192.68,2024-04-10
8862,25,7.39,1510.64,3426.73,774.4399999999999,191.28,188.58,2024-04-11
8863,25,1.81,1398.65,3127.92,661.71,174.98,168.88,2024-04-12
8864,25,5.19,1570.9,3146.06,737.31,168.13,209.16,2024-04-13
8865,25,2.8,1542.42,3038.82,703.16,195.3,137.87,2024-04-14
8866,25,1.76,1513.6,2931.73,780.49,169.22,184.16,2024-04-15
8867,25,9.52,1645.42,2665.37,768.86,162.6,182.76,2024-04-16
8868,25,5.04,1714.94,2927.68,777.07,152.72,236.53,2024-04-17
8869,25,2.23,1689.78,2971.24,692.93,160.36,214.69,2024-04-18
8870,25,9.95,1470.3,3396.98,700.56,197.64000000000001,161.52,2024-04-19
8871,25,8.4,1396.37,2823.0,705.62,136.13,220.26999999999998,2024-04-20
8872,25,4.24,1536.72,2806.79,811.1899999999999,203.85,107.7,2024-04-21
8873,25,7.89,1054.17,3801.8,886.05,129.22,315.74,2024-04-22
8874,25,2.46,1431.3,2807.27,638.81,182.77,122.21,2024-04-23
8875,25,8.45,1459.8600000000001,2672.49,771.67,151.35999999999999,187.72,2024-04-24
8876,25,5.85,1671.57,2685.98,654.92,142.39,216.51,2024-04-25
8877,25,0.26,1394.6299999999999,2332.54,729.41,145.23,155.19,2024-04-26
8878,25,6.89,1438.61,3279.98,696.73,216.49,108.52,2024-04-27
8879,25,5.23,1853.0900000000001,3107.2599999999998,658.54,171.3,219.27,2024-04-28
8880,25,7.02,1431.06,2753.99,778.43,166.62,163.13,2024-04-29
8881,25,0.87,1793.33,3084.59,725.64,146.49,267.38,2024-04-30
8882,25,6.83,1535.15,2901.59,767.66,169.64,181.19,2024-05-01
8883,25,0.46,1519.03,3774.08,683.26,200.75,196.14,2024-05-02
8884,25,3.15,1601.6299999999999,2941.07,752.1899999999999,181.10999999999999,167.24,2024-05-03
8885,25,4.53,1475.63,2891.29,769.23,190.42000000000002,132.83,2024-05-04
8886,25,9.05,1389.86,2967.75,725.37,146.56,215.18,2024-05-05
8887,25,8.63,1477.47,2850.71,636.67,143.57,209.37,2024-05-06
8888,25,3.66,1689.3799999999999,3065.77,802.02,160.2,235.33,2024-05-07
8889,25,0.89,1512.51,3420.44,733.16,140.98,284.61,2024-05-08
8890,25,7.71,1248.35,3231.21,651.92,133.41,246.36,2024-05-09
8891,25,9.44,1479.4,3068.8,742.86,152.57,224.02,2024-05-10
8892,25,4.78,1330.31,3314.65,709.06,197.12,141.11,2024-05-11
8893,25,6.33,1668.05,2657.6,707.76,92.74,317.85,2024-05-12
8894,25,5.15,1598.1200000000001,3117.62,786.57,101.5,347.25,2024-05-13
8895,25,9.75,1378.15,2771.67,729.41,116.02,255.85999999999999,2024-05-14
8896,25,7.69,1611.72,2889.13,734.65,161.0,201.56,2024-05-15
8897,25,6.12,1646.54,2903.73,687.83,181.77,160.22,2024-05-16
8898,25,5.08,1755.18,2881.0,838.15,157.61,232.2,2024-05-17
8899,25,1.3,1491.75,3228.59,707.3,155.72,231.35,2024-05-18
8900,25,0.29,1860.77,2869.27,728.98,191.36,163.18,2024-05-19
8901,25,3.54,1506.84,2991.29,681.14,104.32000000000001,309.32,2024-05-20
8902,25,2.25,1598.74,2816.45,787.15,150.46,219.31,2024-05-21
8903,25,5.47,1410.26,3233.75,633.47,178.74,170.31,2024-05-22
8904,25,5.76,1476.57,3008.4,812.79,115.29,299.21,2024-05-23
8905,25,7.37,1501.51,3145.7,839.16,185.06,178.57999999999998,2024-05-24
8906,25,5.01,1310.0,3553.58,636.31,173.94,202.09,2024-05-25
8907,25,7.4,1482.09,2914.51,758.24,203.84,107.8,2024-05-26
8908,25,1.32,1492.89,2355.87,796.12,137.11,190.29,2024-05-27
8909,25,9.13,1535.02,2601.02,884.12,127.28,247.46,2024-05-28
8910,25,2.6,1645.64,2558.48,705.62,151.24,188.48,2024-05-29
8911,25,6.22,1378.6,3060.71,835.45,147.25,233.01,2024-05-30
8912,25,3.98,1390.25,3212.96,626.0600000000001,176.06,170.76,2024-05-31
8913,25,6.08,1642.21,3392.29,794.9399999999999,160.57,261.83,2024-06-01
8914,25,2.0,1354.91,2890.69,666.26,159.60999999999999,171.94,2024-06-02
8915,25,1.72,1503.2,2811.34,871.71,151.85,214.92,2024-06-03
8916,25,3.49,1700.18,2499.01,758.2,133.45,228.84,2024-06-04
8917,25,0.91,1288.22,2947.0299999999997,751.98,91.5,315.72,2024-06-05
8918,25,8.22,1529.71,3730.7799999999997,795.68,196.54,212.56,2024-06-06
8919,25,1.24,1697.93,3161.22,698.2,142.51,270.73,2024-06-07
8920,25,3.07,1797.3,2319.2200000000003,681.6,138.34,203.11,2024-06-08
